1,0
2,0
3,0
4,0
5,1
6,1
7,1
8,2
9,2
10,2
11,3
12,3
13,3
14,3
15,3
16,3
17,4
18,4
19,4
20,4
21,4
22,4
23,4
24,4
25,4
26,4
27,5
28,5
29,5
30,5
31,6
32,6
33,7
34,7
35,7
36,7
37,7
38,7
39,8
40,8
41,9
42,9
43,9
44,9
45,9
46,9
47,9
48,9
49,10
50,10
51,10
52,10
53,11
54,12
55,13
56,14
57,14
58,14
59,14
60,15
61,15
62,16
63,16
64,16
65,16
66,16
67,16
68,17
69,17
70,17
71,17
72,18
73,19
74,19
75,20
76,21
77,21
78,22
79,23
80,23
81,23
82,23
83,23
84,23
85,23
86,24
87,25
88,25
89,25
90,25
91,26
92,26
93,27
94,27
95,27
96,27
97,27
98,27
99,27
100,27
101,27
102,27
103,27
104,28
105,28
106,28
107,28
108,28
109,29
110,29
111,29
112,29
113,29
114,29
115,29
116,30
117,30
118,31
119,31
120,32
121,32
122,33
123,33
124,33
125,33
126,33
127,34
128,34
129,34
130,35
131,35
132,35
133,35
134,35
135,35
136,35
137,35
138,36
139,37
140,37
141,38
142,39
143,40
144,40
145,40
146,40
147,41
148,41
149,41
150,41
151,42
152,42
153,43
154,44
155,45
156,46
157,46
158,47
159,47
160,48
161,49
162,49
163,49
164,50
165,50
166,51
167,52
168,52
169,53
170,54
171,55
172,56
173,57
174,58
175,58
176,58
177,58
178,58
179,58
180,58
181,58
182,58
183,58
184,58
185,58
186,58
187,58
188,58
189,58
190,59
191,59
192,59
193,59
194,59
195,59
196,59
197,59
198,59
199,59
200,59
201,60
202,60
203,61
204,62
205,63
206,63
207,64
208,64
209,64
210,64
211,64
212,65
213,66
214,66
215,66
216,66
217,66
218,66
219,66
220,66
221,66
222,66
223,66
224,66
225,67
226,67
227,67
228,68
229,68
230,68
231,68
232,68
233,69
234,70
235,70
236,70
237,70
238,70
239,70
240,71
241,71
242,72
243,72
244,72
245,73
246,73
247,74
248,74
249,75
250,76
251,77
252,78
253,79
254,79
255,80
256,80
257,80
258,80
259,80
260,81
261,82
262,83
263,83
264,83
265,84
266,84
267,84
268,84
269,85
270,85
271,85
272,85
273,86
274,87
275,87
276,88
277,89
278,90
279,91
280,91
281,91
